# Stamp; Host; NProc; X; Y; Z; F; Total FE; Total M; End Time; Dur. Init; Stretch Sim; Int. Init; Main Sim; Total; Total (User); Total (System); ODE; Parabolic; FE; FE before Main Sim" 
07.12.2016 19:43:07;neon;         64;          8;          8;          8;          1;        512;      92160;   1.000;112.56400000;725.60800000;.00400000;4087.67600000;4934.34765625;4846.73583984;87.61199951;1078.82400000;2993.95600000;13.77600000;529.56800000;
07.12.2016 20:39:01;neon;         32;          8;          8;          8;          1;        512;      92160;   1.000;23.36800000;245.78000000;.00400000;2972.46400000;3250.54003906;3234.92407227;15.61600018;1970.92400000;996.66800000;3.90800000;111.25200000;
07.12.2016 21:36:16;neon;         16;          8;          8;          8;          1;        512;      92160;   1.000;26.06000000;237.04400000;.00000000;2891.29200000;3172.69604492;3165.63598633;7.05999994;2769.78800000;118.96000000;1.29200000;39.30800000;
07.12.2016 23:18:07;neon;          8;          8;          8;          8;          1;        512;      92160;   1.000;46.64800000;350.92000000;.00400000;5659.88400000;6099.86376953;6095.55175781;4.31199980;5455.66400000;195.76400000;6.40800000;63.90400000;
08.12.2016 03:04:12;neon;          4;          8;          8;          8;          1;        512;      92160;   1.000;165.26000000;627.05600000;.00400000;12583.60000000;13553.82812500;13488.62011719;65.20800018;11101.17200000;1474.41200000;2.53600000;78.74000000;
08.12.2016 10:12:38;neon;          2;          8;          8;          8;          1;        512;      92160;   1.000;573.84400000;1375.80400000;.00800000;23116.79600000;25687.77148438;25613.42382812;74.34799957;21555.72000000;1545.46400000;3.12000000;118.11200000;
08.12.2016 16:00:43;neon;         32;          8;          8;          8;          1;        512;      92160;   1.000;16.18800000;216.48400000;.00000000;2796.49600000;3037.09985352;3032.08789062;5.01200008;1823.63200000;969.79600000;2.24400000;73.05600000;            T;            T;
08.12.2016 16:51:31;neon;         16;          8;          8;          8;          1;        512;      92160;   1.000;22.21200000;184.59600000;.00400000;2822.45200000;3042.49609375;3039.97607422;2.51999998;2748.62800000;71.69200000;1.18000000;39.47600000;            T;            T;
08.12.2016 18:34:10;neon;          8;          8;          8;          8;          1;        512;      92160;   1.000;52.46400000;365.90800000;.00000000;5688.04000000;6149.50390625;6147.52001953;1.98399997;5465.66800000;218.51600000;1.86000000;64.77200000;            T;            T;
08.12.2016 21:57:14;neon;          4;          8;          8;          8;          1;        512;      92160;   1.000;168.11200000;667.75600000;.00400000;11175.60800000;12174.02441406;12170.20410156;3.81999993;10938.57600000;230.38000000;2.24800000;77.22000000;            T;            T;
